"_id",addTurbine,changedPower,changedSimSpeed,changedWind,correctPower,powerStats.correct,powerStats.medianTimeOnTask,powerStats.over,powerStats.under,repairedTurbine,turbineOnOff,userId
5a00fcaa3a1babbf737c2112,false,false,false,false,,,,,,false,false,39b84f55-022a-444b-a63a-f35273f96069
5a00fcaa3a1babbf737c2113,false,true,true,true,false,0,10.0,0,1.0,false,false,40260db6-32f8-d08e-63ac-e1dc298b3be8
5a00fcaa3a1babbf737c2114,false,false,false,false,,,,,,false,false,646fba4b-4b2c-4aa6-82ae-a08dadd1e2c9
5a00fcaa3a1babbf737c2115,true,false,false,false,,,,,,false,false,729499006.1498676126
5a00fcaa3a1babbf737c2116,false,true,true,true,false,0,9,0,1.0,false,false,93b4ebc1-063e-56ce-1748-3f665e26627c
5a00fcaa3a1babbf737c2117,false,false,false,false,,,,,,false,false,9523de1c-ff0b-42f2-9187-df206b31a0d4
5a00fcaa3a1babbf737c2118,false,false,false,false,,,,,,false,false,9658ea95-599c-4528-b593-c2e07043269f
5a00fcaa3a1babbf737c2119,true,true,true,true,true,0.0038797284190106693,10.0,0.05625606207565471,0.9398642095053347,true,true,ace6bee2-fad9-ad8e-658d-a5f03c167ce8
5a00fcaa3a1babbf737c211a,false,false,false,false,,,,,,false,false,bb7b6914-1f56-431b-9c88-0e506a827747
5a00fcaa3a1babbf737c211b,true,true,true,true,true,0.0473186119873817,15.0,0.3280757097791798,0.6246056782334385,false,true,bc92bdd5-b49c-fd7a-bd06-3fae80a50b0f
5a00fcaa3a1babbf737c211c,false,false,false,false,,,,,,false,false,c0031bc8-29aa-43e1-b881-6260341d86d3
5a00fcaa3a1babbf737c211d,false,false,false,false,,,,,,false,false,c5f81005-7803-485f-9bf6-35903c8d07e4
5a00fcaa3a1babbf737c211e,true,true,true,true,true,0.00009262481896058113,11.0,0.00001543746982676352,0.9998919377112127,false,true,c7493842-a7f6-a8cc-1af0-6d681c6196d7
5a00fcaa3a1babbf737c211f,true,true,true,true,true,0.6144144144144145,10.0,0.01756756756756757,0.36801801801801803,true,true,c990a46a-04a0-644e-04e8-49faf3418c28
5a00fcaa3a1babbf737c2120,true,true,true,true,false,0,15.0,0.3023255813953488,0.6976744186046512,false,true,d154ea85-303d-2ec2-c1de-d1a4a7f7aa56
5a00fcaa3a1babbf737c2121,false,false,false,false,,,,,,false,false,434757250.1498734767
5a00fcaa3a1babbf737c2122,false,false,false,false,,,,,,false,false,587842601.1498817534
5a00fcaa3a1babbf737c2123,false,false,false,false,,,,,,false,false,1498176000.1498176000
5a00fcaa3a1babbf737c2124,false,false,false,false,,,,,,false,false,1674713600.1498895687
5a00fcaa3a1babbf737c2125,false,false,false,false,,,,,,false,false,1771033345.1498129927
5a00fcaa3a1babbf737c2126,false,false,false,false,,,,,,false,false,1976451861.1499078500
5a00fcaa3a1babbf737c2127,false,false,false,false,,,,,,false,false,153791459.1499152003
5a00fcaa3a1babbf737c2128,false,false,false,false,,,,,,false,false,1652743812.1499169747
5a00fcaa3a1babbf737c2129,false,false,false,false,,,,,,false,false,2143785219.1499169806
