app_key	app_version	build_nr	device_type	event	event_id	event_value	locale	remote_addr	screen	server_ts	timezone	ts	user-agent	user_id	uuid
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	launch			de	213.168.78.22	1280x800	1507715803	7200000	1507715803	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	select.molecule	--		de	213.168.78.22	1280x800	1507715807	7200000	1507715807	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	ethanoic acid		de	213.168.78.22	1280x800	1507715820	7200000	1507715821	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	select.molecule	--		de	213.168.78.22	1280x800	1507709876	7200000	1507709876	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	start	stage_1		de	213.168.78.22	1280x800	1507709876	7200000	1507709877	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	butane		de	213.168.78.22	1280x800	1507709881	7200000	1507709882	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	select.molecule	methylpropanal		de	213.168.78.22	1280x800	1507709883	7200000	1507709884	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	start	stage_1		de	213.168.78.22	1280x800	1507709883	7200000	1507709884	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	reset	methylpropanal		de	213.168.78.22	1280x800	1507709886	7200000	1507709886	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	start	stage_1		de	213.168.78.22	1280x800	1507715807	7200000	1507715808	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	ethanoic acid		de	213.168.78.22	1280x800	1507715823	7200000	1507715823	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	ethanoic acid		de	213.168.78.22	1280x800	1507715823	7200000	1507715824	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
